Categoria,Producto,Marca,Cantidad,Unidad,Precio,Establecimiento,Direccion,De partamento,Municipio,Fecha Sondeo
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.15,"Librería El Castillo Musical, Sucursal","4a Avenida Norte, Edificio Presidente N° 118, local 1",San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.90,Librería Escolar 1a Calle Oriente,1a Calle Oriente N° 115-A,San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.90,Librería Escolar 4a Avenida Norte,4a Avenida Norte N° 237,San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,"Librería Española, Av. España","Av. España Edificio Kauders N° 117, Local 3, San Salvador.",San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,"Librería Española, Unicentro",Centro Comercial Unicentro Local 12 Soyapango,San Salvador,Soyapango,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,Libreria Karlita Ahuachapan,4a Calle Poniente numero 1- 14 A Ahuachapan ,Ahuachapan,Ahuachapan,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,"Librería Karlita, Chalchuapa",2a Calle Oriente No 11 Barrio Las Ánimas,Santa Ana,Chalchuapa,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.15,"Librería Matías Delgado, 2a av sur","2a Avenida Sur, Local N° 202, Barrio El Calvario, San Miguel.",San Miguel,San Miguel,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.15,Librería Medalla Milagrosa,"2a Avenida Sur No 303, Barrio El Calvario, San Miguel",San Miguel,San Miguel,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.09,Librería Moderna Suc. Paseo,"Cond. Balam Quitze, local 15 A-C",San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.90,"Librería Nuevo Mundo, 1a Calle Oriente",1a Calle Oriente N° 117,San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,"Librería Nuevo Mundo, Plaza Soyapango",Boulevard del Ejército Plaza Soyapango II Local #9,San Salvador,Soyapango,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,Librería San Judas,"décima calle poniente, Barrio El Calvario",Ahuachapan,Ahuachapan,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.80,"Librería San Rey, Sucursal Centro",4a Avenida Norte N° 210,San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.80,Librería Shadai San Salvador,"Cuarta Avenida Norte N° 224, Local 1, San Salvador",San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.91,Librería Susana,"3a Avenida Norte N. 22, Barrio Las Animas",Santa Ana,Chalchuapa,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.90,Librería y Más Yesi,"6a. Avenida Sur y 7a. Calle Poniente, Plaza Alcazar, Frente a Bodegón Sandoval",Santa Ana,Santa Ana,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.90,Librería y Papelería ABC,"3a. Calle Oriente y 4a. Avenida Norte local N° 241 Edificio Kury Planta Baja,San Salvador",San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.80,Librería y Papelería Aranda,Primera Calle Oriente N. 127,San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.80,Librería y Papelería Diversa,"4a Avenida Norte, N. 220, Local 2, Edificio Hernández",San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.75,Librería y Papelería DM,"2a Av. Sur N° 106 Barrio El Calvario, San Miguel",San Miguel,San Miguel,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.05,"Librería y Papelería El Abaco, Unicentro","Centro Comercial Unicentro, Soyapango",San Salvador,Soyapango,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.15,Librería y Papelería El Paseo,"Condominio Altos del Paseo, local 25, Paseo General Escalón, San Salvador",San Salvador,San Salvador,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.25,Librería y Papelería Energy 3,Calle Libertad entre 4a y 6a Avenida Sur # 3,Santa Ana,Santa Ana,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.25,Librería y Papelería Energy II,"Calle Libertad entre 4a y 6a Avenida Sur, # 16",Santa Ana,Santa Ana,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.65,"Librería y Papelería Getsemani, Barrio El Calvario","8a Calle Oriente, Barrio El Calvario, Ahuachapán",Ahuachapan,Ahuachapan,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.90,Librería y Papelería Milenium,6a Calle Poniente No.3-14,Ahuachapan,Ahuachapan,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,Librería y Papelería Rossy Santa Ana,"Entre 4a avenida Sur y 7a Calle Poniente, Santa Ana",Santa Ana,Santa Ana,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$1.00,"Librería y Papelería Rossy, barrio San Juan Ahuachapán","6a. Calle Poniente, Barrio San Juan de Dios N° 3-2",Ahuachapan,Ahuachapan,5/1/2018
Cuadernos de Espiral,Doble rayado No. 12  (No. 1),Sin Marca,1,Unidades,$0.70,"Librería y Papelería Rosy, 10a calle poniente, Ahuachapán",10 Calle Poniente Ahuachapán,Ahuachapan,Ahuachapan,5/1/2018
